latitude,longitude,confidence,,,
19.595,-102.788,67,,,
19.369,-101.957,93,,,
19.364,-101.932,95,,,
19.35,-101.934,61,,,
19.363,-101.966,73,,,
19.358,-101.94,100,,,
18.949,-100.537,87,,,
18.944,-100.51,80,,,
19.13,-104.315,43,,,
19.118,-104.317,35,,,
18.576,-102.354,93,,,
18.572,-102.33,96,,,
18.497,-102.425,64,,,
17.856,-99.718,65,,,
18.217,-102.983,71,,,
18.213,-102.961,79,,,
17.946,-88.462,50,,,
18.154,-88.27,71,,,
18.362,-89.557,51,,,
18.523,-88.703,67,,,
18.78,-88.693,54,,,
19.008,-88.689,31,,,
18.979,-88.915,89,,,
19.012,-89.102,84,,,
19.021,-89.103,60,,,
18.177,-95.129,68,,,
19.074,-90.528,85,,,
19.073,-90.537,68,,,
17.592,-99.593,55,,,
19.154,-90.817,60,,,
19.345,-89.501,77,,,
19.35,-89.507,94,,,
19.195,-90.656,49,,,
17.847,-99.462,86,,,
17.841,-99.493,72,,,
17.847,-99.469,88,,,
19.595,-88.857,35,,,
17.858,-99.733,54,,,
19.636,-88.695,79,,,
19.639,-88.69,46,,,
19.472,-90.045,62,,,
17.856,-99.737,60,,,
18.587,-95.853,0,,,
18.598,-95.855,40,,,
19.653,-88.958,83,,,
19.707,-88.962,41,,,
19.612,-89.76,63,,,
19.558,-90.223,63,,,
19.539,-90.368,83,,,
19.537,-90.378,78,,,
19.647,-89.704,86,,,
17.866,-100.649,66,,,
19.624,-90.085,92,,,
17.858,-100.653,57,,,
19.916,-88.839,93,,,
20.107,-89.333,73,,,
20.106,-89.344,0,,,
20.378,-88.069,82,,,
20.299,-89.086,56,,,
20.362,-88.678,73,,,
20.583,-88.464,83,,,
20.607,-88.437,82,,,
20.827,-88.224,56,,,
20.965,-87.344,58,,,
20.785,-88.953,43,,,
18.949,-100.522,58,,,
20.89,-88.616,0,,,
20.964,-88.75,54,,,
20.963,-88.761,53,,,
21.103,-88.712,72,,,
21.113,-88.713,98,,,
21.161,-88.953,65,,,
21.166,-88.949,64,,,
21.265,-88.87,61,,,
21.267,-88.865,46,,,
21.382,-88.585,90,,,
22.262,-81.32,45,,,
22.264,-81.325,59,,,
22.315,-81.329,71,,,
22.312,-81.37,53,,,
19.356,-101.954,87,,,
22.303,-81.336,81,,,
22.3,-81.377,39,,,
19.36,-101.96,84,,,
19.707,-101.787,36,,,
22.697,-81.47,69,,,
22.685,-81.477,52,,,
22.744,-82.243,78,,,
19.731,-102.638,65,,,
47.211,-119.95,69,,,
21.986,-98.271,78,,,
22.424,-98.335,53,,,
22.522,-97.934,72,,,
22.519,-97.951,73,,,
23.158,-98.076,36,,,
23.831,-98.064,62,,,
23.827,-98.07,56,,,
24.957,-98.11,81,,,
28.413,-81.968,55,,,
28.414,-81.973,55,,,
27.237,-97.663,69,,,
27.241,-97.671,36,,,
27.264,-97.661,0,,,
27.416,-98.358,71,,,
28.399,-96.577,58,,,
28.413,-96.555,81,,,
28.411,-96.567,100,,,
28.421,-96.569,73,,,
29.757,-92.852,63,,,
29.766,-92.853,74,,,
29.775,-92.855,60,,,
29.434,-95.204,60,,,
29.785,-92.92,28,,,
29.797,-92.901,82,,,
29.806,-92.903,48,,,
29.803,-92.988,81,,,
29.802,-92.998,68,,,
29.812,-92.989,73,,,
29.698,-94.067,16,,,
29.696,-94.078,0,,,
29.758,-93.712,78,,,
29.757,-93.722,32,,,
29.72,-94.04,57,,,
29.718,-94.05,98,,,
29.712,-94.091,87,,,
29.711,-94.101,75,,,
29.165,-97.522,64,,,
29.729,-94.042,0,,,
29.727,-94.052,83,,,
29.726,-94.062,60,,,
29.724,-94.073,39,,,
29.723,-94.083,95,,,
29.721,-94.093,96,,,
29.72,-94.103,97,,,
29.733,-94.074,73,,,
29.732,-94.084,88,,,
29.73,-94.095,74,,,
30.306,-89.968,0,,,
29.832,-94.026,94,,,
29.83,-94.036,87,,,
29.829,-94.046,79,,,
29.693,-95.084,27,,,
29.787,-94.893,32,,,
30.872,-86.723,53,,,
30.872,-86.731,57,,,
30.123,-93.606,65,,,
30.122,-93.617,55,,,
30.118,-95.028,65,,,
30.426,-93.608,100,,,
30.425,-93.618,83,,,
30.043,-96.209,57,,,
31.548,-84.086,67,,,
31.542,-84.091,69,,,
31.54,-84.371,49,,,
31.301,-88.41,65,,,
31.299,-88.428,65,,,
31.092,-90.743,85,,,
31.005,-92.458,55,,,
31.014,-92.46,79,,,
30.68,-95.449,62,,,
30.679,-95.46,69,,,
30.797,-95.293,64,,,
31.183,-92.647,74,,,
31.181,-92.658,81,,,
31.193,-92.638,78,,,
31.192,-92.649,93,,,
31.19,-92.66,87,,,
31.202,-92.64,91,,,
31.201,-92.65,83,,,
31.046,-94.307,79,,,
31.048,-94.35,32,,,
31.23,-93.86,70,,,
31.228,-93.87,84,,,
31.227,-93.881,85,,,
31.246,-93.938,68,,,
30.516,-99.044,62,,,
30.521,-99.035,63,,,
30.984,-96.567,58,,,
31.775,-91.238,55,,,
31.371,-94.975,78,,,
31.37,-94.986,83,,,
31.382,-94.973,59,,,
31.38,-94.983,76,,,
30.964,-97.61,47,,,
31.491,-95.588,44,,,
31.49,-95.599,83,,,
31.473,-97.404,72,,,
32.743,-88.402,63,,,
32.481,-91.038,18,,,
32.419,-91.967,0,,,
31.57,-97.863,62,,,
32.051,-95.122,55,,,
31.679,-97.7,96,,,
31.677,-97.713,87,,,
31.682,-97.695,71,,,
31.68,-97.707,94,,,
32.15,-95.269,60,,,
31.792,-97.524,85,,,
32.223,-94.839,74,,,
32.221,-94.849,66,,,
32.204,-96.004,55,,,
32.287,-96.589,44,,,
32.103,-97.819,21,,,
32.483,-95.507,37,,,
32.373,-96.224,25,,,
32.113,-97.822,80,,,
32.11,-97.835,75,,,
32.516,-95.349,63,,,
32.662,-94.602,51,,,
32.056,-98.902,69,,,
32.054,-98.916,64,,,
33.107,-92.172,52,,,
33.106,-92.184,83,,,
32.084,-99.937,66,,,
32.942,-94.906,89,,,
32.94,-94.917,51,,,
33.054,-94.315,77,,,
33.052,-94.326,61,,,
33.287,-92.701,67,,,
32.361,-98.756,40,,,
33.388,-92.477,51,,,
33.387,-92.488,80,,,
32.394,-99.454,63,,,
32.396,-99.46,56,,,
33.346,-93.726,41,,,
33.132,-95.303,53,,,
33.053,-96.185,33,,,
33.052,-96.196,78,,,
32.523,-99.583,60,,,
33.221,-96.182,47,,,
33.46,-95.15,67,,,
33.458,-95.161,69,,,
33.444,-95.438,63,,,
33.443,-95.449,90,,,
33.713,-93.666,72,,,
32.743,-99.775,39,,,
32.811,-99.851,53,,,
32.865,-100.113,54,,,
33.571,-96.069,57,,,
33.395,-97.175,56,,,
33.725,-95.54,44,,,
33.66,-96.335,63,,,
33.658,-96.346,67,,,
33.466,-97.628,59,,,
33.53,-97.367,62,,,
33.801,-95.706,48,,,
33.305,-98.735,69,,,
33.812,-95.697,64,,,
33.81,-95.708,79,,,
33.72,-96.591,50,,,
33.747,-97.113,46,,,
34.339,-93.087,59,,,
34.338,-93.098,29,,,
34.347,-93.1,66,,,
33.936,-96.221,60,,,
33.934,-96.232,65,,,
33.955,-96.277,83,,,
34.498,-93.058,18,,,
33.972,-96.749,69,,,
34.154,-95.753,58,,,
34.153,-95.763,76,,,
34.102,-96.282,64,,,
34.304,-95.865,72,,,
34.313,-95.867,56,,,
34.45,-96.005,99,,,
34.448,-96.016,84,,,
34.459,-96.002,58,,,
34.457,-96.012,88,,,
34.455,-96.023,67,,,
34.473,-96.152,62,,,
34.471,-96.163,62,,,
34.442,-96.35,58,,,
34.411,-97.375,62,,,
34.42,-97.377,58,,,
34.565,-96.574,53,,,
34.563,-96.585,61,,,
34.582,-96.52,54,,,
34.918,-94.351,58,,,
34.811,-95.243,48,,,
34.487,-97.473,59,,,
34.72,-96.17,58,,,
34.5,-97.846,40,,,
34.651,-96.975,65,,,
34.509,-97.848,62,,,
35.033,-94.913,50,,,
34.107,-100.504,85,,,
34.104,-100.521,99,,,
34.121,-100.49,66,,,
34.118,-100.507,92,,,
34.115,-100.524,68,,,
34.129,-100.51,70,,,
34.886,-96.167,64,,,
34.825,-96.63,59,,,
34.725,-97.661,47,,,
34.723,-97.673,86,,,
34.871,-97.093,77,,,
34.87,-97.104,86,,,
35.223,-94.809,59,,,
34.879,-97.106,67,,,
34.529,-99.167,69,,,
34.527,-99.181,59,,,
34.933,-96.824,75,,,
34.931,-96.835,58,,,
34.942,-96.826,0,,,
35.395,-93.808,52,,,
35.296,-94.543,42,,,
35.066,-96.141,73,,,
35.004,-96.55,62,,,
35.125,-96.241,61,,,
35.063,-96.709,81,,,
35.072,-96.711,66,,,
35.111,-96.749,60,,,
35.125,-97.244,65,,,
35.342,-96.03,84,,,
35.352,-96.021,55,,,
35.351,-96.032,87,,,
35.164,-97.242,65,,,
35.101,-97.691,59,,,
35.099,-97.703,65,,,
35.305,-96.575,61,,,
35.787,-94.987,65,,,
35.411,-98.375,84,,,
35.169,-99.749,76,,,
35.309,-99.203,35,,,
35.582,-97.91,58,,,
35.837,-97.077,64,,,
35.584,-98.761,87,,,
35.581,-98.774,77,,,
35.371,-99.996,72,,,
35.368,-100.011,100,,,
35.378,-100.014,91,,,
36.045,-96.205,52,,,
35.829,-98.156,79,,,
35.827,-98.168,67,,,
36.063,-97.174,71,,,
36.061,-97.185,77,,,
35.579,-100.292,68,,,
35.576,-100.307,80,,,
34.403,-105.896,92,,,
36.027,-97.789,55,,,
35.582,-100.298,61,,,
35.579,-100.314,41,,,
36.036,-97.792,68,,,
35.891,-98.71,85,,,
35.889,-98.723,51,,,
34.406,-105.864,43,,,
34.398,-105.899,90,,,
35.871,-98.882,68,,,
35.931,-98.653,44,,,
35.929,-98.666,59,,,
36.417,-96.064,75,,,
36.416,-96.075,78,,,
36.159,-97.73,64,,,
36.672,-95.383,75,,,
36.671,-95.394,84,,,
36.691,-95.319,90,,,
36.609,-95.893,71,,,
36.699,-95.321,57,,,
36.516,-96.639,52,,,
36.667,-95.746,64,,,
36.665,-95.757,60,,,
36.726,-95.395,74,,,
36.743,-95.467,50,,,
36.741,-95.478,71,,,
36.79,-95.392,65,,,
36.799,-95.394,84,,,
36.801,-95.508,60,,,
36.8,-95.519,41,,,
36.379,-98.257,54,,,
36.377,-98.269,62,,,
36.796,-95.61,64,,,
36.794,-95.621,78,,,
36.764,-95.831,89,,,
36.827,-95.457,39,,,
36.821,-95.501,100,,,
36.776,-95.811,59,,,
36.775,-95.822,51,,,
36.767,-95.877,55,,,
36.785,-95.813,89,,,
36.784,-95.824,84,,,
36.774,-95.89,76,,,
36.773,-95.901,87,,,
36.842,-95.49,86,,,
36.84,-95.501,68,,,
36.807,-95.733,84,,,
36.806,-95.744,57,,,
36.783,-95.899,94,,,
36.782,-95.91,76,,,
36.766,-96.514,44,,,
36.777,-96.505,77,,,
36.775,-96.516,93,,,
36.559,-97.998,66,,,
36.81,-96.587,75,,,
37.056,-94.934,49,,,
36.955,-95.658,68,,,
36.954,-95.669,86,,,
36.991,-95.471,58,,,
36.989,-95.482,81,,,
36.406,-99.187,78,,,
36.404,-99.201,83,,,
36.666,-97.691,46,,,
36.588,-98.233,60,,,
36.94,-96.153,79,,,
36.938,-96.164,84,,,
36.882,-96.542,58,,,
36.88,-96.553,61,,,
36.949,-96.155,72,,,
36.947,-96.166,82,,,
36.703,-97.805,64,,,
36.701,-97.817,80,,,
36.965,-96.17,90,,,
36.963,-96.181,73,,,
36.714,-97.97,37,,,
36.89,-96.975,25,,,
36.888,-96.986,76,,,
37.058,-95.91,77,,,
37.056,-95.922,70,,,
36.983,-96.421,100,,,
36.981,-96.432,100,,,
36.979,-96.443,33,,,
36.897,-96.982,85,,,
36.896,-96.993,57,,,
36.818,-97.486,50,,,
36.992,-96.423,96,,,
36.99,-96.434,100,,,
36.988,-96.445,97,,,
36.999,-96.436,95,,,
36.997,-96.447,97,,,
36.521,-99.358,92,,,
36.519,-99.372,72,,,
36.531,-99.361,84,,,
36.529,-99.374,75,,,
36.661,-98.668,50,,,
36.659,-98.681,88,,,
36.623,-99.009,68,,,
36.621,-99.022,68,,,
36.769,-98.318,75,,,
37.101,-96.248,59,,,
37.1,-96.259,63,,,
37.056,-96.549,72,,,
37.022,-96.773,41,,,
37.009,-96.863,42,,,
37.007,-96.874,82,,,
37.033,-96.764,71,,,
37.031,-96.775,100,,,
37.03,-96.786,93,,,
37.018,-96.865,76,,,
37.016,-96.876,90,,,
37.105,-96.41,69,,,
37.062,-96.817,36,,,
37.06,-96.829,72,,,
37.059,-96.84,15,,,
37.098,-96.64,53,,,
37.069,-96.831,73,,,
37.142,-96.407,69,,,
37.073,-96.867,42,,,
36.999,-97.465,63,,,
36.997,-97.477,53,,,
37.222,-96.11,93,,,
37.221,-96.121,83,,,
37.273,-95.823,0,,,
37.271,-95.834,66,,,
37.253,-96.151,83,,,
37.262,-96.153,76,,,
37.241,-96.298,31,,,
37.251,-96.289,68,,,
37.25,-96.3,80,,,
36.774,-99.383,78,,,
36.777,-99.377,52,,,
36.775,-99.39,48,,,
37.041,-97.891,71,,,
37.039,-97.902,74,,,
37.337,-96.085,40,,,
37.336,-96.096,82,,,
37.349,-96.065,36,,,
37.476,-95.299,77,,,
37.486,-95.429,45,,,
37.392,-96.15,100,,,
37.39,-96.161,80,,,
37.401,-96.152,90,,,
37.352,-96.73,90,,,
37.35,-96.741,73,,,
37.403,-96.452,57,,,
37.466,-96.086,42,,,
37.438,-96.276,56,,,
37.412,-96.454,41,,,
37.41,-96.465,51,,,
37.462,-96.235,77,,,
37.461,-96.246,76,,,
37.46,-96.38,64,,,
37.441,-96.572,60,,,
37.513,-96.15,39,,,
37.511,-96.161,82,,,
37.462,-96.496,97,,,
37.46,-96.507,100,,,
37.45,-96.574,78,,,
37.52,-96.163,42,,,
37.499,-96.308,85,,,
37.497,-96.319,80,,,
37.471,-96.498,80,,,
37.469,-96.509,91,,,
36.812,-100.439,62,,,
37.711,-94.861,69,,,
37.473,-96.545,68,,,
37.55,-96.205,58,,,
37.476,-96.708,24,,,
37.478,-96.755,79,,,
37.476,-96.767,86,,,
37.531,-96.46,19,,,
37.525,-96.505,50,,,
37.523,-96.516,58,,,
37.496,-96.695,56,,,
37.542,-96.451,73,,,
37.54,-96.462,84,,,
37.496,-96.754,53,,,
37.495,-96.765,93,,,
37.493,-96.776,63,,,
37.551,-96.639,83,,,
37.583,-96.484,52,,,
37.821,-94.925,65,,,
37.82,-94.937,76,,,
37.625,-96.454,81,,,
37.623,-96.465,46,,,
37.77,-95.574,73,,,
37.768,-95.586,98,,,
37.722,-95.98,60,,,
37.72,-95.991,61,,,
37.731,-95.982,79,,,
37.729,-95.993,76,,,
37.713,-96.105,58,,,
37.711,-96.116,56,,,
37.722,-96.107,87,,,
37.72,-96.118,90,,,
37.71,-96.185,57,,,
37.731,-96.109,94,,,
37.729,-96.12,82,,,
37.718,-96.198,44,,,
37.83,-95.472,47,,,
37.828,-95.483,61,,,
37.739,-96.111,79,,,
37.406,-98.482,75,,,
37.736,-96.509,93,,,
37.735,-96.52,85,,,
37.773,-96.321,39,,,
37.745,-96.511,69,,,
37.743,-96.523,75,,,
37.823,-96.043,98,,,
37.821,-96.054,86,,,
37.784,-96.312,79,,,
37.782,-96.323,90,,,
37.831,-96.045,81,,,
37.83,-96.056,75,,,
37.792,-96.314,90,,,
37.791,-96.325,100,,,
37.488,-98.338,57,,,
37.907,-95.78,82,,,
37.896,-95.858,88,,,
37.894,-95.87,49,,,
37.893,-95.881,23,,,
37.792,-96.576,70,,,
37.936,-95.636,68,,,
37.916,-95.782,93,,,
37.905,-95.86,63,,,
37.903,-95.872,79,,,
37.902,-95.883,100,,,
37.9,-95.894,97,,,
37.801,-96.578,87,,,
37.799,-96.589,92,,,
37.797,-96.6,100,,,
37.796,-96.611,98,,,
37.91,-95.885,92,,,
37.909,-95.896,100,,,
37.907,-95.907,83,,,
37.806,-96.602,97,,,
37.804,-96.613,95,,,
37.778,-96.911,54,,,
37.776,-96.922,80,,,
37.858,-96.44,100,,,
37.856,-96.451,92,,,
37.87,-96.42,59,,,
37.868,-96.431,43,,,
37.867,-96.442,96,,,
37.865,-96.454,95,,,
37.907,-96.231,91,,,
38.001,-95.697,63,,,
38,-95.708,95,,,
37.893,-96.449,71,,,
37.892,-96.46,69,,,
38.009,-95.704,62,,,
38.008,-95.716,61,,,
37.939,-96.198,54,,,
37.937,-96.21,63,,,
37.948,-96.2,98,,,
37.946,-96.212,92,,,
38.021,-95.753,75,,,
38.014,-95.798,70,,,
37.632,-98.299,95,,,
37.63,-98.311,92,,,
37.97,-96.171,71,,,
37.961,-96.238,40,,,
38.013,-95.937,76,,,
38.011,-95.949,48,,,
37.992,-96.083,87,,,
37.99,-96.094,88,,,
37.868,-96.927,56,,,
37.692,-98.051,47,,,
38.057,-95.692,54,,,
38.022,-95.939,61,,,
37.998,-96.108,76,,,
37.98,-96.231,96,,,
38.086,-95.547,46,,,
37.894,-96.875,64,,,
37.892,-96.886,74,,,
37.74,-97.927,75,,,
37.738,-97.939,65,,,
37.736,-97.951,81,,,
37.734,-97.963,65,,,
38.096,-95.608,49,,,
37.921,-96.881,26,,,
38.068,-95.945,54,,,
37.98,-96.551,84,,,
37.978,-96.562,96,,,
37.977,-96.574,84,,,
37.991,-96.542,100,,,
37.989,-96.553,100,,,
37.987,-96.565,76,,,
38.11,-95.78,53,,,
38.006,-96.499,74,,,
37.9,-97.201,75,,,
37.899,-97.212,98,,,
37.897,-97.224,100,,,
38.085,-96.019,57,,,
37.761,-98.138,33,,,
38.115,-95.874,73,,,
38.113,-95.886,85,,,
38.1,-95.976,29,,,
38.099,-95.987,51,,,
38.094,-96.021,94,,,
38.092,-96.032,43,,,
38.006,-96.627,74,,,
38.104,-96.081,73,,,
38.102,-96.092,28,,,
38.122,-96.016,99,,,
38.121,-96.027,94,,,
38.057,-96.465,74,,,
38.055,-96.476,69,,,
38.066,-96.467,95,,,
38.064,-96.478,100,,,
37.83,-98.006,40,,,
38.073,-96.48,96,,,
38.154,-95.982,62,,,
38.153,-95.993,58,,,
38.109,-96.297,58,,,
38.083,-96.477,81,,,
38.081,-96.488,92,,,
38.08,-96.499,80,,,
38.142,-96.2,38,,,
38.14,-96.211,87,,,
38.102,-96.47,38,,,
38.013,-97.069,60,,,
38.15,-96.202,73,,,
38.149,-96.213,76,,,
38.121,-96.404,94,,,
38.119,-96.416,100,,,
38.027,-97.037,54,,,
37.806,-98.484,83,,,
37.804,-98.497,82,,,
38.199,-95.992,79,,,
38.139,-96.409,86,,,
38.137,-96.42,55,,,
37.904,-97.944,65,,,
38.149,-96.399,22,,,
38.128,-96.604,96,,,
38.127,-96.615,86,,,
38.137,-96.606,74,,,
38.136,-96.618,60,,,
37.906,-98.106,58,,,
38.252,-95.877,78,,,
38.217,-96.124,34,,,
38.215,-96.136,49,,,
38.208,-96.181,83,,,
38.207,-96.192,61,,,
38.226,-96.133,64,,,
38.169,-96.585,61,,,
38.167,-96.597,95,,,
38.166,-96.608,90,,,
38.176,-96.599,70,,,
38.175,-96.61,100,,,
38.203,-96.605,67,,,
38.142,-97.013,50,,,
38.215,-96.585,57,,,
38.213,-96.596,100,,,
38.212,-96.607,95,,,
38.153,-97.004,47,,,
38.151,-97.015,90,,,
37.997,-98.28,70,,,
37.995,-98.292,60,,,
37.901,-98.913,57,,,
38.374,-95.929,94,,,
38.442,-95.57,72,,,
38.233,-97.017,94,,,
38.231,-97.029,80,,,
38.087,-98.017,74,,,
38.085,-98.028,57,,,
38.263,-96.942,59,,,
38.261,-96.953,45,,,
38.367,-96.358,91,,,
38.366,-96.37,70,,,
38.417,-96.085,85,,,
38.415,-96.097,43,,,
38.376,-96.367,97,,,
38.375,-96.379,80,,,
38.007,-98.725,38,,,
38.385,-96.369,83,,,
38.384,-96.381,49,,,
38.307,-96.901,81,,,
38.305,-96.912,76,,,
38.345,-96.769,65,,,
38.343,-96.78,62,,,
38.137,-98.111,69,,,
38.135,-98.123,94,,,
38.332,-96.918,76,,,
38.33,-96.93,79,,,
38.561,-95.38,74,,,
38.486,-96.621,83,,,
38.213,-98.387,80,,,
38.495,-96.623,13,,,
38.169,-98.71,39,,,
38.613,-95.867,65,,,
38.179,-98.712,59,,,
38.61,-96.47,72,,,
38.609,-96.482,77,,,
38.628,-96.416,100,,,
38.626,-96.427,85,,,
38.636,-96.418,31,,,
38.635,-96.429,78,,,
38.724,-96.128,84,,,
38.733,-96.13,85,,,
38.462,-97.929,58,,,
38.757,-96.089,98,,,
38.755,-96.1,88,,,
38.591,-97.344,41,,,
38.589,-97.356,47,,,
38.716,-96.825,65,,,
38.662,-97.429,33,,,
38.66,-97.441,87,,,
38.728,-97.053,69,,,
38.726,-97.064,72,,,
38.685,-97.339,86,,,
38.683,-97.351,99,,,
38.681,-97.362,69,,,
38.736,-97.06,45,,,
38.598,-98.125,66,,,
38.596,-98.137,86,,,
38.351,-99.594,66,,,
38.846,-96.686,90,,,
38.679,-97.912,34,,,
38.688,-97.914,92,,,
38.697,-97.911,78,,,
38.695,-97.922,70,,,
38.689,-98.081,70,,,
38.687,-98.093,74,,,
39.052,-95.894,48,,,
39.051,-95.906,89,,,
39.051,-96.418,74,,,
39.05,-96.43,51,,,
39.06,-96.42,60,,,
38.989,-96.91,62,,,
39.141,-96.11,61,,,
39.049,-96.943,52,,,
39.156,-96.273,82,,,
39.154,-96.285,85,,,
39.047,-97.085,54,,,
39.045,-97.097,86,,,
38.902,-98.026,61,,,
38.989,-97.585,55,,,
38.987,-97.597,71,,,
39.218,-96.73,89,,,
39.217,-96.742,85,,,
38.954,-98.85,58,,,
39.203,-97.399,42,,,
39.201,-97.411,64,,,
39.402,-96.095,62,,,
39.401,-96.107,100,,,
39.399,-96.118,71,,,
39.469,-96.597,69,,,
39.416,-97.334,34,,,
39.456,-97.129,65,,,
39.531,-96.678,75,,,
39.297,-98.273,69,,,
39.295,-98.285,78,,,
39.507,-96.969,91,,,
39.505,-96.98,86,,,
39.518,-96.959,30,,,
39.532,-97.304,80,,,
39.407,-98.284,76,,,
40.228,-93.577,55,,,
39.935,-97.083,78,,,
39.933,-97.094,59,,,
39.841,-98.126,71,,,
39.839,-98.138,85,,,
40.091,-97.08,29,,,
40.102,-97.071,100,,,
40.1,-97.082,99,,,
40.2,-97.409,70,,,
40.4,-96.208,70,,,
40.399,-96.219,64,,,
41.376,-91.402,38,,,
39.947,-101.769,80,,,
39.944,-101.785,59,,,
40.773,-96.97,71,,,
40.771,-96.982,32,,,
40.967,-95.83,33,,,
40.966,-95.842,33,,,
41.028,-95.863,0,,,
41.026,-95.875,51,,,
41.035,-95.877,82,,,
41.154,-96.36,67,,,
41.078,-97.352,56,,,
40.752,-100.368,58,,,
41.119,-98.247,69,,,
41.117,-98.259,59,,,
40.891,-100.159,70,,,
40.888,-100.172,79,,,
41.691,-96.275,28,,,
41.815,-96.714,46,,,
41.813,-96.726,74,,,
41.938,-95.94,82,,,
42.272,-94.894,68,,,
42.27,-94.908,51,,,
41.603,-99.686,77,,,
41.601,-99.699,64,,,
41.673,-99.321,73,,,
41.671,-99.334,72,,,
41.624,-99.679,37,,,
42.409,-94.142,84,,,
41.808,-98.937,94,,,
41.806,-98.949,64,,,
41.744,-100.382,67,,,
41.742,-100.396,83,,,
42.859,-93.943,23,,,
42.645,-96.717,61,,,
42.644,-96.729,84,,,
42.652,-96.732,43,,,
42.983,-94.551,70,,,
43.08,-93.865,57,,,
43.079,-93.88,57,,,
42.807,-97.341,59,,,
42.816,-97.343,62,,,
43.397,-93.671,59,,,
43.397,-93.661,61,,,
43.531,-92.532,59,,,
42.519,-100.561,74,,,
42.516,-100.574,61,,,
43.433,-95.618,62,,,
43.496,-95.395,78,,,
43.494,-95.408,70,,,
44.003,-94.355,72,,,
44.001,-94.37,33,,,
44.012,-94.357,16,,,
44.011,-94.372,39,,,
43.13,-101.527,0,,,
43.164,-101.508,52,,,
44.794,-92.494,64,,,
44.796,-92.5,57,,,
44.665,-94.325,57,,,
44.758,-96.126,77,,,
44.706,-97.495,46,,,
44.729,-97.397,75,,,
44.727,-97.41,80,,,
45.342,-97.501,77,,,
45.34,-97.514,72,,,
45.968,-92.576,96,,,
45.966,-92.595,57,,,
45.959,-92.581,75,,,
45.972,-92.564,74,,,
45.97,-92.583,92,,,
45.678,-97.672,66,,,
45.676,-97.685,58,,,
46.167,-94.437,90,,,
46.165,-94.453,41,,,
45.863,-97.043,59,,,
46.177,-94.439,79,,,
46.071,-98.44,71,,,
46.477,-97.348,58,,,
46.475,-97.362,97,,,
46.474,-97.375,73,,,
46.795,-95.741,60,,,
46.794,-95.755,75,,,
46.766,-97.183,58,,,
46.764,-97.197,79,,,
47.148,-95.944,43,,,
47.307,-98.251,87,,,
47.306,-98.264,62,,,
47.57,-96.248,82,,,
46.259,-106.743,66,,,
48.604,-96.034,38,,,
48.708,-95.919,58,,,
48.799,-95.465,82,,,
48.797,-95.482,79,,,
19.378,-155.077,89,,,
19.376,-155.063,79,,,
19.403,-155.29,100,,,
19.401,-155.277,100,,,
45.065,-122.796,13,,,
47.211,-119.961,61,,,
18.356,-71.29,79,,,
18.924,-70.351,81,,,
20.741,-76.346,34,,,
21.137,-78.239,81,,,
21.146,-78.233,55,,,
21.144,-78.246,53,,,
21.655,-78.335,81,,,
21.652,-78.348,46,,,
21.665,-78.337,100,,,
21.663,-78.35,100,,,
22.24,-80.19,56,,,
22.237,-80.207,47,,,
26.768,-77.43,16,,,
26.673,-78.495,100,,,
26.671,-78.506,92,,,
27.257,-80.501,90,,,
28.493,-80.914,39,,,
44.814,-96.258,100,,,
44.814,-96.265,100,,,
17.6,-99.585,32,,,
17.603,-99.624,37,,,
17.628,-99.705,48,,,
17.627,-99.715,7,,,
17.824,-98.427,88,,,
17.637,-99.707,22,,,
17.636,-99.716,38,,,
17.566,-100.363,39,,,
17.698,-99.851,94,,,
17.849,-99.46,71,,,
17.881,-99.494,77,,,
17.847,-99.724,2,,,
17.856,-99.725,55,,,
17.959,-99.274,60,,,
17.865,-100.632,62,,,
17.863,-100.641,75,,,
17.958,-100.559,37,,,
18.016,-100.245,75,,,
18.026,-100.247,71,,,
18.024,-100.257,49,,,
18.03,-100.279,36,,,
17.974,-100.83,73,,,
17.973,-100.84,55,,,
18.086,-101.112,52,,,
18.327,-99.845,62,,,
18.218,-101.23,62,,,
18.217,-101.24,42,,,
18.222,-101.226,56,,,
18.221,-101.236,84,,,
18.316,-100.753,65,,,
18.883,-99.884,88,,,
18.662,-102.509,32,,,
18.66,-102.502,24,,,
19.537,-100.385,17,,,
19.444,-100.996,99,,,
19.442,-101.006,92,,,
19.581,-100.389,55,,,
19.58,-100.399,100,,,
19.578,-100.409,71,,,
19.591,-100.39,34,,,
19.589,-100.401,68,,,
19.32,-103.301,23,,,
19.33,-103.304,100,,,
20.512,-97.481,78,,,
20.52,-97.478,61,,,
19.689,-104.906,50,,,
20.578,-101.17,25,,,
20.405,-103.081,99,,,
20.883,-104.156,13,,,
20.883,-104.162,34,,,
20.897,-104.148,83,,,
20.908,-104.149,51,,,
20.921,-104.138,33,,,
20.933,-104.14,17,,,
20.914,-104.246,70,,,
21.8,-98.816,100,,,
21.799,-98.825,94,,,
21.592,-101.709,84,,,
22.357,-104.592,32,,,
22.497,-104.65,59,,,
22.495,-104.663,39,,,
25.196,-98.447,80,,,
37.504,-96.735,40,,,
48.398,-104.533,77,,,
19.259,-88.527,85,,,
19.257,-88.517,100,,,
19.08,-89.401,63,,,
18.459,-89.181,57,,,
19.369,-155.07,94,,,
19.381,-155.072,100,,,
19.378,-155.092,27,,,
19.384,-155.057,47,,,
19.38,-155.077,100,,,
19.41,-155.275,100,,,
